"exp_table$target_id","Coculture_01_M","Coculture_02_M","Coculture_03_M","Coculture_04_M","SMutans_01_M","SMutans_02_M","SMutans_03_M","SMutans_04_M"
"yahO__HW372_RS18145_rc_3778773_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahN__HW372_RS18150_3778920_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahM__HW372_RS18155_rc_3779854_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahK__HW372_RS18160_rc_3781525_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18165_ps__HW372_RS18165_ps_rc_3781686",NA,NA,NA,NA,NA,NA,NA,NA
"yahJ__HW372_RS18170_rc_3783284_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahI__HW372_RS18175_rc_3784244_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18180__HW372_RS18180_rc_3784548_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahG__HW372_RS18185_rc_3785992_1",NA,NA,NA,NA,NA,NA,NA,NA
"fdrA__HW372_RS18190_rc_3787539_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahE__HW372_RS18195_rc_3788392_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahD__HW372_RS18200_rc_3789037_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahC__HW372_RS18205_3789295_1",NA,NA,NA,NA,NA,NA,NA,NA
"yahB__HW372_RS18210_3789884_1",NA,NA,NA,NA,NA,NA,NA,NA
"pdeL__HW372_RS18215_rc_3791946_1",NA,NA,NA,NA,NA,NA,NA,NA
"betT__HW372_RS18220_rc_3794855_1",NA,NA,NA,NA,NA,NA,NA,NA
"betI__HW372_RS18225_3794984_1",NA,NA,NA,NA,NA,NA,NA,NA
"betB__HW372_RS18230_3795585_1",NA,NA,NA,NA,NA,NA,NA,NA
"betA__HW372_RS18235_3797071_1",NA,NA,NA,NA,NA,NA,NA,NA
"ipbA__HW372_RS18240_3799826_1",NA,NA,NA,NA,NA,NA,NA,NA
"hyxR__HW372_RS18245_3800719_1",NA,NA,NA,NA,NA,NA,NA,NA
"hyxA__HW372_RS18250_3801667_1",NA,NA,NA,NA,NA,NA,NA,NA
"hyxB__HW372_RS24260_3802470_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgH__HW372_RS18265_3804951_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgG__HW372_RS18270_rc_3806557_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgF__HW372_RS18275_rc_3807977_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgE__HW372_RS18280_rc_3808707_1",NA,NA,NA,NA,NA,NA,NA,NA
"rclR__HW372_RS18285_rc_3810087_1",NA,NA,NA,NA,NA,NA,NA,NA
"rclA__HW372_RS18290_3810314_1",NA,NA,NA,NA,NA,NA,NA,NA
"rclB__HW372_RS18295_3811748_1",NA,NA,NA,NA,NA,NA,NA,NA
"rclC__HW372_RS18300_3811996_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18305__HW372_RS18305_rc_3813618_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18310__HW372_RS18310_3813866_1",NA,NA,NA,NA,NA,NA,NA,NA
"fdeC__HW372_RS18315_rc_3819098_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18320__HW372_RS18320_3819664_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18325__HW372_RS18325_3820542_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18330__HW372_RS18330_rc_3822455_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18335__HW372_RS18335_rc_3823581_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18340__HW372_RS18340_3823738_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18345__HW372_RS18345_3824830_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgR__HW372_RS18350_3826445_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgM__HW372_RS18355_3826911_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgO__HW372_RS18360_3827174_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgL__HW372_RS18365_rc_3827574_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpR__HW372_RS18370_3828398_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpA__HW372_RS18375_3829015_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpB__HW372_RS18380_3829659_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpC__HW372_RS18385_3830353_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpD__HW372_RS18390_3832868_1",NA,NA,NA,NA,NA,NA,NA,NA
"ecpE__HW372_RS18395_3834480_1",NA,NA,NA,NA,NA,NA,NA,NA
"ykgJ__HW372_RS18400_3835497_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18405__HW372_RS18405_rc_3836001_1",NA,NA,NA,NA,NA,NA,NA,NA
"yagU__HW372_RS18410_rc_3836689_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18415__HW372_RS18415_rc_3837089_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18420__HW372_RS18420_3837153_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18425__HW372_RS18425_rc_3838206_1",NA,NA,NA,NA,NA,NA,NA,NA
"vat__HW372_RS18430_3838799_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18435__HW372_RS18435_3843085_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18440__HW372_RS18440_rc_3844352_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18445__HW372_RS18445_rc_3844582_1",NA,NA,NA,NA,NA,NA,NA,NA
"proA__HW372_RS18450_rc_3845950_1",NA,NA,NA,NA,NA,NA,NA,NA
"proB__HW372_RS18455_rc_3847065_1",NA,NA,NA,NA,NA,NA,NA,NA
"phoE__HW372_RS18460_3847354_1",NA,NA,NA,NA,NA,NA,NA,NA
"crl__HW372_RS18465_rc_3848849_1",NA,NA,NA,NA,NA,NA,NA,NA
"frsA__HW372_RS18470_rc_3850151_1",NA,NA,NA,NA,NA,NA,NA,NA
"gpt__HW372_RS18475_rc_3850701_1",NA,NA,NA,NA,NA,NA,NA,NA
"pepD__HW372_RS18480_3850962_1",NA,NA,NA,NA,NA,NA,NA,NA
"prfH__HW372_RS18485_rc_3853090_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18490__HW372_RS18490_rc_3854226_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafP__HW372_RS18495_rc_3854868_1",NA,NA,NA,NA,NA,NA,NA,NA
"dinB__HW372_RS18500_rc_3855920_1",NA,NA,NA,NA,NA,NA,NA,NA
"lafU__HW372_RS18505_rc_3856776_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18510__HW372_RS18510_3856742_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafL__HW372_RS18515_rc_3859484_1",NA,NA,NA,NA,NA,NA,NA,NA
"dpaA__HW372_RS18520_3859796_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafJ__HW372_RS18525_rc_3861274_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpcA__HW372_RS18530_rc_3862057_1",NA,NA,NA,NA,NA,NA,NA,NA
"fadE__HW372_RS18535_3862297_1",NA,NA,NA,NA,NA,NA,NA,NA
"ivy__HW372_RS18540_rc_3865230_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafV__HW372_RS18545_3865411_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18550__HW372_RS18550_rc_3866427_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18555__HW372_RS18555_rc_3866653_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18560__HW372_RS18560_3867043_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS24365__HW372_RS24365_rc_3868377_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18570__HW372_RS18570_rc_3868881_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18575__HW372_RS18575_rc_3871824_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18580__HW372_RS18580_rc_3873270_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18585__HW372_RS18585_rc_3875478_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18590__HW372_RS18590_rc_3876663_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18595__HW372_RS18595_rc_3877105_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS24555__HW372_RS24555_3877718_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18600__HW372_RS18600_rc_3879463_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18605__HW372_RS18605_rc_3880049_1",NA,NA,NA,NA,NA,NA,NA,NA
"pic__HW372_RS18610_3881155_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18615__HW372_RS18615_3885517_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18620__HW372_RS18620_rc_3887480_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18625__HW372_RS18625_rc_3887805_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18630__HW372_RS18630_rc_3888247_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18635__HW372_RS18635_rc_3888661_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18640__HW372_RS18640_rc_3889225_1",NA,NA,NA,NA,NA,NA,NA,NA
"cdiA__HW372_RS18645_rc_3898832_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18650__HW372_RS18650_rc_3900617_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18655__HW372_RS18655_rc_3901462_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18660__HW372_RS18660_rc_3903248_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18665__HW372_RS18665_3903519_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18670__HW372_RS18670_3903978_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18675__HW372_RS18675_3904278_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18680__HW372_RS18680_rc_3906035_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18685__HW372_RS18685_rc_3907470_1",NA,NA,NA,NA,NA,NA,NA,NA
"fucP__HW372_RS18690_rc_3908798_1",NA,NA,NA,NA,NA,NA,NA,NA
"rbsK__HW372_RS18695_rc_3909746_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18700__HW372_RS18700_3910052_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18705__HW372_RS18705_rc_3911062_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18710__HW372_RS18710_3912373_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18715__HW372_RS18715_3913174_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18720__HW372_RS18720_rc_3914887_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18725__HW372_RS18725_rc_3917229_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18730__HW372_RS18730_rc_3918746_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18735__HW372_RS18735_rc_3919435_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18740__HW372_RS18740_rc_3920290_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18745__HW372_RS18745_rc_3921492_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18750__HW372_RS18750_3921734_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18755__HW372_RS18755_rc_3922889_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18760__HW372_RS18760_rc_3923227_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18765__HW372_RS18765_rc_3923843_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18770__HW372_RS18770_rc_3924740_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18775__HW372_RS18775_rc_3925120_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18780__HW372_RS18780_rc_3926091_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18785__HW372_RS18785_rc_3926472_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18790__HW372_RS18790_3927538_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18795__HW372_RS18795_3928713_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18800__HW372_RS18800_3929007_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS24370__HW372_RS24370_rc_3929718_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS24375_ps__HW372_RS24375_ps_3930096",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18810__HW372_RS18810_3931412_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18815__HW372_RS18815_rc_3932366_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18820__HW372_RS18820_rc_3933226_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18825__HW372_RS18825_rc_3934281_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18830__HW372_RS18830_rc_3935289_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18835__HW372_RS18835_rc_3937465_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18840__HW372_RS18840_3937948_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18845__HW372_RS18845_rc_3939612_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18850__HW372_RS18850_rc_3940442_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18855__HW372_RS18855_3940841_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18860__HW372_RS18860_3942163_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18865__HW372_RS18865_3942815_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18870__HW372_RS18870_3945208_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18875__HW372_RS18875_3946110_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18880__HW372_RS18880_3947309_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18885__HW372_RS18885_3947832_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18890__HW372_RS18890_3948896_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18895__HW372_RS18895_3949466_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18900__HW372_RS18900_3949799_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18905__HW372_RS18905_3950620_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18910__HW372_RS18910_3950959_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18915__HW372_RS18915_3951448_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18920__HW372_RS18920_3951987_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18925__HW372_RS18925_3952227_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18930__HW372_RS18930_3952921_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18935__HW372_RS18935_3953342_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18940__HW372_RS18940_3953716_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18945__HW372_RS18945_rc_3955275_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18950__HW372_RS18950_rc_3955611_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS24560__HW372_RS24560_rc_3955723_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18960__HW372_RS18960_3955784_1",NA,NA,NA,NA,NA,NA,NA,NA
"tnpC__HW372_RS18965_rc_3958575_1",NA,NA,NA,NA,NA,NA,NA,NA
"tnpB__HW372_RS18970_rc_3958956_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18975__HW372_RS18975_rc_3959244_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18980__HW372_RS18980_3959286_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18985_ps__HW372_RS18985_ps_3959562",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS18990__HW372_RS18990_rc_3960616_1",NA,NA,NA,NA,NA,NA,NA,NA
"dnaQ__HW372_RS18995_rc_3961480_1",NA,NA,NA,NA,NA,NA,NA,NA
"rnhA__HW372_RS19000_3961545_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafS__HW372_RS19005_rc_3962731_1",NA,NA,NA,NA,NA,NA,NA,NA
"gloB__HW372_RS19010_3962765_1",NA,NA,NA,NA,NA,NA,NA,NA
"mltD__HW372_RS19015_3963592_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19020__HW372_RS19020_rc_3965769_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafD__HW372_RS19025_rc_3966647_1",NA,NA,NA,NA,NA,NA,NA,NA
"yafC__HW372_RS19030_3966888_1",NA,NA,NA,NA,NA,NA,NA,NA
"dkgB__HW372_RS19035_rc_3968602_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19040__HW372_RS19040_rc_3968841_1",NA,NA,NA,NA,NA,NA,NA,NA
"rrf__HW372_RS19045_rc_3969011_2",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19050__HW372_RS19050_rc_3972010_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19055__HW372_RS19055_rc_3972269_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19060__HW372_RS19060_rc_3972388_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19065__HW372_RS19065_rc_3973998_1",NA,NA,NA,NA,NA,NA,NA,NA
"gmhB__HW372_RS19070_rc_3974936_1",NA,NA,NA,NA,NA,NA,NA,NA
"metN__HW372_RS19075_3975124_1",NA,NA,NA,NA,NA,NA,NA,NA
"metI__HW372_RS19080_3976148_1",NA,NA,NA,NA,NA,NA,NA,NA
"metQ__HW372_RS19085_3976841_1",NA,NA,NA,NA,NA,NA,NA,NA
"rcsF__HW372_RS19090_3977774_1",NA,NA,NA,NA,NA,NA,NA,NA
"tsaA__HW372_RS19095_3978175_1",NA,NA,NA,NA,NA,NA,NA,NA
"proS__HW372_RS19100_3978993_1",NA,NA,NA,NA,NA,NA,NA,NA
"yaeF__HW372_RS19105_3980764_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19110__HW372_RS19110_3981683_1",NA,NA,NA,NA,NA,NA,NA,NA
"nlpE__HW372_RS19115_rc_3983884_1",NA,NA,NA,NA,NA,NA,NA,NA
"arfB__HW372_RS19120_rc_3984320_1",NA,NA,NA,NA,NA,NA,NA,NA
"yaeQ__HW372_RS19125_rc_3984862_1",NA,NA,NA,NA,NA,NA,NA,NA
"yaeP__HW372_RS19130_3985028_1",NA,NA,NA,NA,NA,NA,NA,NA
"rof__HW372_RS19135_3985215_1",NA,NA,NA,NA,NA,NA,NA,NA
"tilS__HW372_RS19140_rc_3986822_1",NA,NA,NA,NA,NA,NA,NA,NA
"yaeR__HW372_RS19145_rc_3987276_1",NA,NA,NA,NA,NA,NA,NA,NA
"ldcC__HW372_RS19150_rc_3989474_1",NA,NA,NA,NA,NA,NA,NA,NA
"accA__HW372_RS19155_rc_3990531_1",NA,NA,NA,NA,NA,NA,NA,NA
"dnaE__HW372_RS19160_rc_3994026_1",NA,NA,NA,NA,NA,NA,NA,NA
"rnhB__HW372_RS19165_rc_3994659_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpxB__HW372_RS19170_rc_3995804_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpxA__HW372_RS19175_rc_3996592_1",NA,NA,NA,NA,NA,NA,NA,NA
"fabZ__HW372_RS19180_rc_3997051_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpxD__HW372_RS19185_rc_3998181_1",NA,NA,NA,NA,NA,NA,NA,NA
"skp__HW372_RS19190_rc_3998670_1",NA,NA,NA,NA,NA,NA,NA,NA
"bamA__HW372_RS19195_rc_4001224_1",NA,NA,NA,NA,NA,NA,NA,NA
"rseP__HW372_RS19200_rc_4002606_1",NA,NA,NA,NA,NA,NA,NA,NA
"cdsA__HW372_RS19205_rc_4003475_1",NA,NA,NA,NA,NA,NA,NA,NA
"ispU__HW372_RS19210_rc_4004246_1",NA,NA,NA,NA,NA,NA,NA,NA
"ispC__HW372_RS19215_rc_4005631_1",NA,NA,NA,NA,NA,NA,NA,NA
"frr__HW372_RS19220_rc_4006280_1",NA,NA,NA,NA,NA,NA,NA,NA
"pyrH__HW372_RS19225_rc_4007155_1",NA,NA,NA,NA,NA,NA,NA,NA
"tsf__HW372_RS19230_rc_4008153_1",NA,NA,NA,NA,NA,NA,NA,NA
"rpsB__HW372_RS19235_rc_4009013_1",NA,NA,NA,NA,NA,NA,NA,NA
"map__HW372_RS19240_4009381_1",NA,NA,NA,NA,NA,NA,NA,NA
"glnD__HW372_RS19245_4010237_1",NA,NA,NA,NA,NA,NA,NA,NA
"dapD__HW372_RS19250_4012940_1",NA,NA,NA,NA,NA,NA,NA,NA
"yaeH__HW372_RS19255_4014076_1",NA,NA,NA,NA,NA,NA,NA,NA
"cdaR__HW372_RS19260_rc_4015672_1",NA,NA,NA,NA,NA,NA,NA,NA
"degP__HW372_RS19265_rc_4017251_1",NA,NA,NA,NA,NA,NA,NA,NA
"dgt__HW372_RS19270_rc_4018898_1",NA,NA,NA,NA,NA,NA,NA,NA
"mtnN__HW372_RS19275_4018982_1",NA,NA,NA,NA,NA,NA,NA,NA
"btuF__HW372_RS19280_4019673_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadS__HW372_RS19285_4020511_1",NA,NA,NA,NA,NA,NA,NA,NA
"erpA__HW372_RS19290_rc_4021525_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadW__HW372_RS19295_rc_4021583_1",NA,NA,NA,NA,NA,NA,NA,NA
"clcA__HW372_RS19300_rc_4023028_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadX__HW372_RS19305_rc_4023087_1",NA,NA,NA,NA,NA,NA,NA,NA
"hemL__HW372_RS19310_4023253_1",NA,NA,NA,NA,NA,NA,NA,NA
"fhuB__HW372_RS19315_rc_4026550_1",NA,NA,NA,NA,NA,NA,NA,NA
"fhuD__HW372_RS19320_rc_4027437_1",NA,NA,NA,NA,NA,NA,NA,NA
"fhuC__HW372_RS19325_rc_4028234_1",NA,NA,NA,NA,NA,NA,NA,NA
"fhuA__HW372_RS19330_rc_4030543_1",NA,NA,NA,NA,NA,NA,NA,NA
"mrcB__HW372_RS19335_rc_4033297_1",NA,NA,NA,NA,NA,NA,NA,NA
"hrpB__HW372_RS19340_rc_4035820_1",NA,NA,NA,NA,NA,NA,NA,NA
"thpR__HW372_RS19345_4035894_1",NA,NA,NA,NA,NA,NA,NA,NA
"sfsA__HW372_RS19350_4036439_1",NA,NA,NA,NA,NA,NA,NA,NA
"dksA__HW372_RS19355_4037321_1",NA,NA,NA,NA,NA,NA,NA,NA
"gluQRS__HW372_RS19360_4037843_1",NA,NA,NA,NA,NA,NA,NA,NA
"pcnB__HW372_RS19365_4038799_1",NA,NA,NA,NA,NA,NA,NA,NA
"folK__HW372_RS19370_4040193_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19375__HW372_RS19375_4041036_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19380__HW372_RS19380_4041735_1",NA,NA,NA,NA,NA,NA,NA,NA
"htrE__HW372_RS19385_4042510_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19390__HW372_RS19390_4045115_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadL__HW372_RS19395_4045693_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19400__HW372_RS19400_4046328_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19405__HW372_RS19405_4046974_1",NA,NA,NA,NA,NA,NA,NA,NA
"panB__HW372_RS19410_4048351_1",NA,NA,NA,NA,NA,NA,NA,NA
"panC__HW372_RS19415_4049157_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19420__HW372_RS19420_rc_4050257_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19425__HW372_RS19425_rc_4051300_1",NA,NA,NA,NA,NA,NA,NA,NA
"panD__HW372_RS19430_4051574_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadE__HW372_RS19435_rc_4053187_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadI__HW372_RS19440_rc_4053691_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadH__HW372_RS19445_rc_4054566_1",NA,NA,NA,NA,NA,NA,NA,NA
"yadG__HW372_RS19450_rc_4055489_1",NA,NA,NA,NA,NA,NA,NA,NA
"can__HW372_RS19455_4055598_1",NA,NA,NA,NA,NA,NA,NA,NA
"hpt__HW372_RS19460_rc_4056837_1",NA,NA,NA,NA,NA,NA,NA,NA
"gcd__HW372_RS19465_4057043_1",NA,NA,NA,NA,NA,NA,NA,NA
"cueO__HW372_RS19470_rc_4061061_1",NA,NA,NA,NA,NA,NA,NA,NA
"yacC__HW372_RS19475_4061227_1",NA,NA,NA,NA,NA,NA,NA,NA
"speE__HW372_RS19480_4061680_1",NA,NA,NA,NA,NA,NA,NA,NA
"speD__HW372_RS19485_4062562_1",NA,NA,NA,NA,NA,NA,NA,NA
"yacL__HW372_RS19490_rc_4063756_1",NA,NA,NA,NA,NA,NA,NA,NA
"acnB__HW372_RS19495_rc_4066528_1",NA,NA,NA,NA,NA,NA,NA,NA
"yacH__HW372_RS19500_4066883_1",NA,NA,NA,NA,NA,NA,NA,NA
"lpdA__HW372_RS19505_rc_4070330_1",NA,NA,NA,NA,NA,NA,NA,NA
"aceF__HW372_RS19510_rc_4072430_1",NA,NA,NA,NA,NA,NA,NA,NA
"aceE__HW372_RS19515_rc_4075108_1",NA,NA,NA,NA,NA,NA,NA,NA
"pdhR__HW372_RS19520_rc_4076033_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19525__HW372_RS19525_rc_4076779_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19530__HW372_RS19530_rc_4077019_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19535__HW372_RS19535_rc_4077468_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19540__HW372_RS19540_rc_4077707_1",NA,NA,NA,NA,NA,NA,NA,NA
"HW372_RS19545__HW372_RS19545_rc_4078156_1",NA,NA,NA,NA,NA,NA,NA,NA
"tssD__HW372_RS19550_rc_4079943_1",NA,NA,NA,NA,NA,NA,NA,NA
"aroP__HW372_RS19555_4080471_1",NA,NA,NA,NA,NA,NA,NA,NA
"ampE__HW372_RS19560_rc_4082738_1",NA,NA,NA,NA,NA,NA,NA,NA
"ampD__HW372_RS19565_rc_4083286_1",NA,NA,NA,NA,NA,NA,NA,NA
"nadC__HW372_RS19570_4083374_1",NA,NA,NA,NA,NA,NA,NA,NA
"ppdD__HW372_RS19575_4084471_1",NA,NA,NA,NA,NA,NA,NA,NA
"gspE__HW372_RS19580_4084921_1",NA,NA,NA,NA,NA,NA,NA,NA
